date,open,high,low,close
2025-05-20 06:19:00,3218.83008,3219.27002,3218.69995,3218.88989
2025-05-20 06:20:00,3218.88989,3218.98999,3217.36011,3217.77002
2025-05-20 06:21:00,3217.81006,3217.90991,3216.66992,3216.80005
2025-05-20 06:22:00,3216.80005,3217.09009,3215.68994,3216.04004
2025-05-20 06:23:00,3216.02002,3216.02002,3214.83008,3215.09009
2025-05-20 06:24:00,3215.08008,3215.22998,3214.71997,3215.19995
2025-05-20 06:25:00,3215.20996,3215.22998,3214.59009,3214.78003
2025-05-20 06:26:00,3214.78003,3214.87988,3213.67993,3213.84009
2025-05-20 06:27:00,3213.84009,3215.11011,3213.63989,3213.75
2025-05-20 06:28:00,3213.73999,3215.03003,3213.45996,3214.87988
2025-05-20 06:29:00,3214.96997,3215.48999,3214.51001,3215.36011
2025-05-20 06:30:00,3215.37988,3215.61011,3214.65991,3215.09009
2025-05-20 06:31:00,3215.1001,3215.11011,3214.11011,3214.17993
2025-05-20 06:32:00,3214.18994,3214.30005,3212.32007,3213.44995
2025-05-20 06:33:00,3213.45996,3213.54004,3212.37012,3212.48999
2025-05-20 06:34:00,3212.40991,3213.27002,3212.11011,3213.27002
2025-05-20 06:35:00,3213.27002,3213.30005,3211.6499,3211.65991
2025-05-20 06:36:00,3211.6499,3212.47998,3211.17993,3211.55005
2025-05-20 06:37:00,3211.56006,3212.91992,3211.40991,3212.30005
2025-05-20 06:38:00,3212.30005,3212.71997,3211.63989,3211.69995
2025-05-20 06:39:00,3211.68994,3211.68994,3210.12012,3210.66992
2025-05-20 06:40:00,3210.63989,3210.63989,3209.6001,3210.31006
2025-05-20 06:41:00,3210.31006,3210.48999,3209.81006,3210.21997
2025-05-20 06:42:00,3210.23999,3210.31006,3208.91992,3210.04004
2025-05-20 06:43:00,3210.05005,3211.54004,3210.05005,3210.3999
2025-05-20 06:44:00,3210.3999,3211.28003,3209.77002,3210.16992
2025-05-20 06:45:00,3210.15991,3210.52002,3209.51001,3209.77002
2025-05-20 06:46:00,3209.78003,3210.17993,3209.51001,3209.92993
2025-05-20 06:47:00,3210.02002,3210.6001,3209.92993,3210.32007
2025-05-20 06:48:00,3210.30005,3210.69995,3209.8999,3210.03003
2025-05-20 06:49:00,3210.02002,3210.71997,3209.96997,3210.33008
2025-05-20 06:50:00,3210.33008,3210.96997,3209.92993,3210.15991
2025-05-20 06:51:00,3210.13989,3210.94995,3209.94995,3210.53003
2025-05-20 06:52:00,3210.53003,3210.78003,3209.95996,3209.96997
2025-05-20 06:53:00,3209.96997,3210.43994,3209.23999,3209.52002
2025-05-20 06:54:00,3209.51001,3209.55005,3208.80005,3208.8501
2025-05-20 06:55:00,3208.86011,3210.01001,3208.8501,3209.80005
2025-05-20 06:56:00,3209.82007,3210.18994,3209.23999,3210.07007
2025-05-20 06:57:00,3210.07007,3210.37988,3209.01001,3209.63989
2025-05-20 06:58:00,3209.63989,3210.3999,3209.63989,3210.38989
2025-05-20 06:59:00,3210.37988,3210.53003,3209.83008,3209.84009
2025-05-20 07:00:00,3209.84009,3210.62012,3209.69995,3210.28003
2025-05-20 07:01:00,3210.28003,3210.31006,3208.52002,3208.52002
2025-05-20 07:02:00,3208.51001,3210.21997,3208.06006,3210.0
2025-05-20 07:03:00,3210.02002,3211.23999,3210.01001,3211.17993
2025-05-20 07:04:00,3211.15991,3211.59009,3210.86011,3211.33008
2025-05-20 07:05:00,3211.32007,3212.07007,3210.86011,3212.03003
2025-05-20 07:06:00,3212.06006,3212.3501,3211.23999,3211.5
2025-05-20 07:07:00,3211.52002,3211.56006,3210.87988,3211.01001
2025-05-20 07:08:00,3211.02002,3212.63989,3210.71997,3212.34009
2025-05-20 07:09:00,3212.21997,3213.11011,3211.42993,3212.48999
2025-05-20 07:10:00,3212.48999,3212.51001,3210.81006,3211.09009
2025-05-20 07:11:00,3211.08008,3211.26001,3209.67993,3209.69995
2025-05-20 07:12:00,3209.68994,3211.01001,3209.6499,3209.6499
2025-05-20 07:13:00,3209.61011,3211.87988,3209.48999,3211.01001
2025-05-20 07:14:00,3210.94995,3211.79004,3210.52002,3210.58008
2025-05-20 07:15:00,3210.59009,3211.80005,3210.56006,3211.46997
2025-05-20 07:16:00,3211.47998,3213.19995,3211.47998,3213.19995
2025-05-20 07:17:00,3213.15991,3213.34009,3212.88989,3213.17993
2025-05-20 07:18:00,3213.18994,3213.73999,3212.42993,3212.48999
2025-05-20 07:19:00,3212.61011,3212.77002,3211.77002,3212.29004
2025-05-20 07:20:00,3212.30005,3212.69995,3211.58008,3212.5
2025-05-20 07:21:00,3212.51001,3214.6001,3212.47998,3214.57007
2025-05-20 07:22:00,3214.6001,3215.17993,3214.44995,3215.1499
2025-05-20 07:23:00,3215.17993,3215.51001,3214.80005,3214.98999
2025-05-20 07:24:00,3215.01001,3215.53003,3214.83008,3215.02002
2025-05-20 07:25:00,3215.03003,3215.46997,3214.81006,3215.40991
2025-05-20 07:26:00,3215.40991,3216.51001,3215.13989,3216.45996
2025-05-20 07:27:00,3216.44995,3217.42993,3216.43994,3216.6499
2025-05-20 07:28:00,3216.65991,3216.82007,3215.78003,3215.87012
2025-05-20 07:29:00,3215.87988,3216.3501,3215.61011,3216.1001
2025-05-20 07:30:00,3216.1001,3216.11011,3215.12988,3215.21997
2025-05-20 07:31:00,3215.23999,3216.1499,3215.1001,3215.22998
2025-05-20 07:32:00,3215.17993,3215.88989,3214.84009,3215.65991
2025-05-20 07:33:00,3215.62988,3216.66992,3214.94995,3216.27002
2025-05-20 07:34:00,3216.28003,3216.31006,3215.18994,3215.36011
2025-05-20 07:35:00,3215.37988,3215.73999,3214.81006,3214.93994
2025-05-20 07:36:00,3214.91992,3217.42993,3214.90991,3217.1499
2025-05-20 07:37:00,3217.13989,3218.75,3217.08008,3218.68994
2025-05-20 07:38:00,3218.69995,3220.17993,3218.51001,3219.46997
2025-05-20 07:39:00,3219.44995,3221.46997,3219.44995,3221.46997
2025-05-20 07:40:00,3221.46997,3222.26001,3221.12012,3221.43994
2025-05-20 07:41:00,3221.42993,3221.63989,3220.88989,3221.31006
2025-05-20 07:42:00,3221.32007,3221.94995,3221.26001,3221.77002
2025-05-20 07:43:00,3221.78003,3223.15991,3221.66992,3222.53003
2025-05-20 07:44:00,3222.56006,3223.82007,3222.40991,3222.47998
2025-05-20 07:45:00,3222.46997,3223.56006,3220.31006,3223.32007
2025-05-20 07:46:00,3223.32007,3224.68994,3223.32007,3223.90991
2025-05-20 07:47:00,3223.90991,3224.43994,3223.69995,3223.82007
2025-05-20 07:48:00,3223.82007,3224.38989,3222.36011,3223.01001
2025-05-20 07:49:00,3223.02002,3223.26001,3222.61011,3223.04004
2025-05-20 07:50:00,3223.02002,3223.31006,3222.12988,3222.67993
2025-05-20 07:51:00,3222.67993,3223.1001,3222.20996,3222.76001
2025-05-20 07:52:00,3222.76001,3222.96997,3222.3999,3222.48999
2025-05-20 07:53:00,3222.48999,3224.59009,3222.48999,3224.30005
2025-05-20 07:54:00,3224.32007,3224.92993,3224.03003,3224.47998
2025-05-20 07:55:00,3224.52002,3224.93994,3223.13989,3224.1499
2025-05-20 07:56:00,3224.31006,3225.51001,3223.61011,3224.53003
2025-05-20 07:57:00,3224.53003,3224.84009,3224.06006,3224.23999
2025-05-20 07:58:00,3224.21997,3224.22998,3222.47998,3223.1499
2025-05-20 07:59:00,3223.1499,3223.54004,3222.71997,3222.96997
2025-05-20 08:00:00,3222.95996,3224.03003,3222.38989,3222.53003
2025-05-20 08:01:00,3222.55005,3222.91992,3222.18994,3222.42993
2025-05-20 08:02:00,3222.44995,3223.02002,3222.16992,3222.95996
2025-05-20 08:03:00,3222.94995,3223.17993,3222.20996,3222.20996
2025-05-20 08:04:00,3222.23999,3222.23999,3221.58008,3221.91992
2025-05-20 08:05:00,3221.90991,3222.73999,3221.82007,3222.31006
2025-05-20 08:06:00,3222.32007,3222.62988,3221.93994,3222.23999
2025-05-20 08:07:00,3222.19995,3223.25,3222.17993,3222.98999
2025-05-20 08:08:00,3223.01001,3223.55005,3221.52002,3223.41992
2025-05-20 08:09:00,3223.42993,3224.42993,3222.65991,3222.78003
2025-05-20 08:10:00,3222.77002,3222.78003,3220.98999,3221.40991
2025-05-20 08:11:00,3221.42993,3221.48999,3220.05005,3220.46997
2025-05-20 08:12:00,3220.44995,3220.91992,3220.16992,3220.53003
2025-05-20 08:13:00,3220.47998,3220.67993,3219.32007,3219.72998
2025-05-20 08:14:00,3219.73999,3220.72998,3219.63989,3220.42993
2025-05-20 08:15:00,3220.42993,3221.6001,3220.40991,3221.53003
2025-05-20 08:16:00,3221.52002,3222.28003,3221.15991,3221.55005
2025-05-20 08:17:00,3221.57007,3222.31006,3221.3501,3221.71997
2025-05-20 08:18:00,3221.68994,3222.07007,3221.11011,3221.79004
2025-05-20 08:19:00,3221.73999,3221.88989,3220.88989,3221.44995
2025-05-20 08:20:00,3221.43994,3222.66992,3221.11011,3221.26001
2025-05-20 08:21:00,3221.25,3221.86011,3220.65991,3220.67993
2025-05-20 08:22:00,3220.68994,3221.56006,3220.47998,3220.47998
2025-05-20 08:23:00,3220.46997,3221.13989,3220.3999,3220.59009
2025-05-20 08:24:00,3220.58008,3221.18994,3220.01001,3220.20996
2025-05-20 08:25:00,3220.23999,3220.51001,3219.97998,3220.04004
2025-05-20 08:26:00,3220.06006,3220.97998,3219.98999,3220.05005
2025-05-20 08:27:00,3220.03003,3220.09009,3218.44995,3219.8999
2025-05-20 08:28:00,3219.8999,3221.36011,3219.81006,3221.29004
2025-05-20 08:29:00,3221.26001,3222.38989,3221.11011,3222.30005
2025-05-20 08:30:00,3222.29004,3224.02002,3222.19995,3223.77002
2025-05-20 08:31:00,3223.76001,3224.48999,3223.36011,3224.42993
2025-05-20 08:32:00,3224.38989,3225.69995,3224.38989,3225.33008
2025-05-20 08:33:00,3225.31006,3225.43994,3224.62988,3225.34009
2025-05-20 08:34:00,3225.36011,3225.37988,3225.01001,3225.36011
2025-05-20 08:35:00,3225.3999,3225.3999,3224.12012,3224.26001
2025-05-20 08:36:00,3224.26001,3224.82007,3223.61011,3223.70996
2025-05-20 08:37:00,3223.69995,3224.57007,3223.37988,3224.53003
2025-05-20 08:38:00,3224.53003,3226.22998,3224.42993,3225.84009
2025-05-20 08:39:00,3225.83008,3228.15991,3225.73999,3227.87988
2025-05-20 08:40:00,3227.8501,3228.54004,3226.38989,3226.71997
2025-05-20 08:41:00,3226.67993,3227.45996,3226.32007,3227.37988
2025-05-20 08:42:00,3227.36011,3228.36011,3227.02002,3228.36011
2025-05-20 08:43:00,3228.3999,3228.63989,3227.25,3227.76001
2025-05-20 08:44:00,3227.77002,3228.46997,3227.63989,3227.72998
2025-05-20 08:45:00,3227.72998,3228.8999,3227.72998,3228.73999
2025-05-20 08:46:00,3228.72998,3229.37988,3228.34009,3229.17993
2025-05-20 08:47:00,3229.17993,3230.06006,3229.17993,3229.41992
2025-05-20 08:48:00,3229.42993,3229.92993,3229.04004,3229.19995
2025-05-20 08:49:00,3229.18994,3230.43994,3229.02002,3229.43994
2025-05-20 08:50:00,3229.42993,3229.51001,3228.59009,3228.77002
2025-05-20 08:51:00,3228.78003,3229.77002,3228.68994,3229.77002
2025-05-20 08:52:00,3229.81006,3230.78003,3229.69995,3230.3999
2025-05-20 08:53:00,3230.40991,3230.55005,3230.21997,3230.42993
2025-05-20 08:54:00,3230.42993,3230.8999,3230.33008,3230.87988
2025-05-20 08:55:00,3230.87988,3233.11011,3230.86011,3233.09009
2025-05-20 08:56:00,3233.09009,3234.53003,3233.09009,3233.36011
2025-05-20 08:57:00,3233.3501,3234.06006,3231.81006,3232.53003
2025-05-20 08:58:00,3232.51001,3234.29004,3232.51001,3234.29004
2025-05-20 08:59:00,3234.28003,3236.06006,3234.28003,3235.96997
2025-05-20 09:00:00,3235.98999,3237.69995,3235.98999,3236.61011
2025-05-20 09:01:00,3236.61011,3236.70996,3235.36011,3235.69995
2025-05-20 09:02:00,3235.71997,3235.81006,3234.22998,3235.07007
2025-05-20 09:03:00,3235.07007,3235.07007,3231.67993,3231.92993
2025-05-20 09:04:00,3231.92993,3233.21997,3230.66992,3232.54004
2025-05-20 09:05:00,3232.61011,3232.76001,3231.23999,3231.44995
2025-05-20 09:06:00,3231.42993,3232.28003,3231.36011,3232.12988
2025-05-20 09:07:00,3232.15991,3233.75,3231.68994,3231.68994
2025-05-20 09:08:00,3231.69995,3234.67993,3231.6001,3232.98999
2025-05-20 09:09:00,3232.96997,3236.07007,3232.51001,3235.76001
2025-05-20 09:10:00,3235.6499,3235.8999,3233.78003,3234.72998
2025-05-20 09:11:00,3234.73999,3235.79004,3234.48999,3235.15991
2025-05-20 09:12:00,3235.15991,3235.48999,3234.81006,3235.27002
2025-05-20 09:13:00,3235.28003,3235.54004,3233.67993,3233.67993
2025-05-20 09:14:00,3233.68994,3234.02002,3233.31006,3233.46997
2025-05-20 09:15:00,3233.47998,3235.18994,3233.46997,3233.63989
2025-05-20 09:16:00,3233.59009,3235.15991,3233.42993,3234.68994
2025-05-20 09:17:00,3234.69995,3235.15991,3234.6001,3234.62988
2025-05-20 09:18:00,3234.62988,3236.68994,3234.61011,3235.90991
2025-05-20 09:19:00,3235.90991,3236.73999,3235.80005,3236.44995
2025-05-20 09:20:00,3236.46997,3236.46997,3235.52002,3235.56006
2025-05-20 09:21:00,3235.55005,3236.36011,3235.43994,3235.77002
2025-05-20 09:22:00,3235.75,3237.62012,3235.75,3237.37012
2025-05-20 09:23:00,3237.37988,3237.37988,3236.48999,3237.05005
2025-05-20 09:24:00,3237.05005,3237.26001,3236.5,3236.67993
2025-05-20 09:25:00,3236.76001,3237.30005,3236.57007,3237.28003
2025-05-20 09:26:00,3237.28003,3239.38989,3237.12988,3238.80005
2025-05-20 09:27:00,3238.80005,3238.93994,3237.76001,3238.44995
2025-05-20 09:28:00,3238.44995,3238.55005,3236.34009,3236.73999
2025-05-20 09:29:00,3236.68994,3236.80005,3235.48999,3236.09009
2025-05-20 09:30:00,3235.94995,3238.37988,3235.15991,3236.3501
2025-05-20 09:31:00,3236.33008,3237.8999,3236.25,3236.73999
2025-05-20 09:32:00,3236.73999,3237.96997,3236.68994,3237.8999
2025-05-20 09:33:00,3237.91992,3238.76001,3237.91992,3238.44995
2025-05-20 09:34:00,3238.42993,3238.5,3236.98999,3236.98999
2025-05-20 09:35:00,3236.98999,3237.82007,3236.38989,3237.79004
2025-05-20 09:36:00,3237.81006,3238.5,3237.65991,3237.78003
2025-05-20 09:37:00,3237.73999,3238.38989,3237.07007,3238.04004
2025-05-20 09:38:00,3238.03003,3238.28003,3236.88989,3236.98999
2025-05-20 09:39:00,3237.07007,3237.34009,3235.62012,3235.8501
2025-05-20 09:40:00,3235.84009,3236.0,3234.87012,3235.11011
2025-05-20 09:41:00,3235.11011,3235.42993,3233.67993,3233.79004
2025-05-20 09:42:00,3233.80005,3235.51001,3233.19995,3235.1001
2025-05-20 09:43:00,3235.09009,3235.81006,3235.09009,3235.71997
2025-05-20 09:44:00,3235.69995,3236.18994,3234.94995,3235.06006
2025-05-20 09:45:00,3235.09009,3235.21997,3234.13989,3234.56006
2025-05-20 09:46:00,3234.57007,3234.6001,3233.73999,3234.17993
2025-05-20 09:47:00,3234.15991,3234.70996,3233.97998,3234.37988
2025-05-20 09:48:00,3234.36011,3234.73999,3234.36011,3234.3999
2025-05-20 09:49:00,3234.48999,3235.08008,3234.28003,3234.3999
2025-05-20 09:50:00,3234.30005,3234.77002,3234.06006,3234.51001
2025-05-20 09:51:00,3234.51001,3235.72998,3234.17993,3235.36011
2025-05-20 09:52:00,3235.37988,3235.87988,3235.05005,3235.3999
2025-05-20 09:53:00,3235.33008,3235.61011,3234.88989,3235.12012
2025-05-20 09:54:00,3235.12012,3235.61011,3235.09009,3235.6001
2025-05-20 09:55:00,3235.61011,3235.96997,3235.17993,3235.90991
2025-05-20 09:56:00,3235.90991,3236.11011,3235.72998,3236.01001
2025-05-20 09:57:00,3236.22998,3236.73999,3235.90991,3236.71997
2025-05-20 09:58:00,3236.70996,3236.90991,3235.87988,3236.88989
2025-05-20 09:59:00,3236.93994,3237.03003,3236.15991,3236.46997
2025-05-20 10:00:00,3236.40991,3237.01001,3235.93994,3236.0
2025-05-20 10:01:00,3236.02002,3236.8501,3236.02002,3236.23999
2025-05-20 10:02:00,3236.25,3236.57007,3235.94995,3236.55005
2025-05-20 10:03:00,3236.56006,3236.59009,3235.97998,3236.01001
2025-05-20 10:04:00,3236.01001,3236.43994,3235.80005,3236.05005
2025-05-20 10:05:00,3236.06006,3236.12988,3235.33008,3235.6499
2025-05-20 10:06:00,3235.63989,3235.63989,3233.8501,3233.91992
2025-05-20 10:07:00,3233.92993,3235.08008,3233.81006,3235.07007
2025-05-20 10:08:00,3235.06006,3235.11011,3234.53003,3234.55005
2025-05-20 10:09:00,3234.53003,3234.55005,3234.09009,3234.1499
2025-05-20 10:10:00,3234.16992,3234.34009,3233.76001,3233.94995
2025-05-20 10:11:00,3233.94995,3234.12012,3232.80005,3232.84009
2025-05-20 10:12:00,3232.84009,3233.18994,3232.6499,3232.68994
2025-05-20 10:13:00,3232.69995,3233.6001,3232.3999,3233.54004
2025-05-20 10:14:00,3233.53003,3234.56006,3233.48999,3234.3501
2025-05-20 10:15:00,3234.3501,3234.8999,3234.32007,3234.42993
2025-05-20 10:16:00,3234.42993,3234.81006,3234.36011,3234.77002
2025-05-20 10:17:00,3234.77002,3234.82007,3234.12988,3234.5
2025-05-20 10:18:00,3234.51001,3234.8999,3234.11011,3234.11011
2025-05-20 10:19:00,3234.1001,3234.87988,3234.1001,3234.52002
2025-05-20 10:20:00,3234.53003,3234.58008,3233.86011,3233.88989
2025-05-20 10:21:00,3233.88989,3234.07007,3233.48999,3233.65991
2025-05-20 10:22:00,3233.63989,3233.65991,3233.26001,3233.40991
2025-05-20 10:23:00,3233.34009,3233.40991,3232.01001,3232.04004
2025-05-20 10:24:00,3232.12988,3233.32007,3232.12012,3233.1001
2025-05-20 10:25:00,3233.08008,3234.32007,3233.08008,3233.55005
2025-05-20 10:26:00,3233.52002,3233.82007,3233.30005,3233.37988
2025-05-20 10:27:00,3233.38989,3233.57007,3232.94995,3233.37988
2025-05-20 10:28:00,3233.3501,3233.6001,3233.27002,3233.6001
2025-05-20 10:29:00,3233.6499,3234.28003,3233.53003,3233.54004
2025-05-20 10:30:00,3233.55005,3234.65991,3233.55005,3234.07007
2025-05-20 10:31:00,3234.04004,3234.1499,3233.3501,3233.3501
2025-05-20 10:32:00,3233.36011,3233.76001,3233.23999,3233.57007
2025-05-20 10:33:00,3233.59009,3234.48999,3233.58008,3234.30005
2025-05-20 10:34:00,3234.30005,3234.48999,3234.12012,3234.47998
2025-05-20 10:35:00,3234.44995,3234.46997,3233.86011,3233.95996
2025-05-20 10:36:00,3233.90991,3234.13989,3233.05005,3233.12012
2025-05-20 10:37:00,3233.12988,3234.32007,3233.12012,3234.32007
2025-05-20 10:38:00,3234.32007,3234.56006,3234.17993,3234.29004
2025-05-20 10:39:00,3234.29004,3234.37012,3233.51001,3233.58008
2025-05-20 10:40:00,3233.57007,3234.62012,3233.53003,3234.46997
2025-05-20 10:41:00,3234.46997,3234.92993,3234.44995,3234.65991
2025-05-20 10:42:00,3234.69995,3235.17993,3234.65991,3235.06006
2025-05-20 10:43:00,3235.07007,3235.58008,3234.8501,3235.28003
2025-05-20 10:44:00,3235.28003,3236.61011,3235.21997,3236.22998
2025-05-20 10:45:00,3236.21997,3237.53003,3236.19995,3237.42993
2025-05-20 10:46:00,3237.42993,3238.07007,3237.34009,3238.06006
2025-05-20 10:47:00,3238.05005,3238.47998,3237.73999,3238.06006
2025-05-20 10:48:00,3238.05005,3238.15991,3237.81006,3237.88989
2025-05-20 10:49:00,3237.92993,3238.3501,3237.79004,3238.3501
2025-05-20 10:50:00,3238.36011,3238.44995,3237.84009,3238.01001
2025-05-20 10:51:00,3237.97998,3238.01001,3236.3999,3236.8501
2025-05-20 10:52:00,3236.87012,3237.40991,3236.05005,3236.84009
2025-05-20 10:53:00,3236.83008,3236.91992,3235.8999,3235.8999
2025-05-20 10:54:00,3235.90991,3236.34009,3235.84009,3235.93994
2025-05-20 10:55:00,3235.93994,3235.94995,3235.30005,3235.77002
2025-05-20 10:56:00,3235.76001,3236.01001,3235.53003,3235.68994
2025-05-20 10:57:00,3235.68994,3236.57007,3235.55005,3236.13989
2025-05-20 10:58:00,3236.1499,3236.1499,3235.51001,3236.03003
2025-05-20 10:59:00,3236.03003,3236.21997,3235.11011,3235.36011
2025-05-20 11:00:00,3235.36011,3235.96997,3235.27002,3235.69995
2025-05-20 11:01:00,3235.71997,3237.16992,3235.52002,3237.1499
2025-05-20 11:02:00,3237.12988,3237.45996,3236.48999,3236.48999
2025-05-20 11:03:00,3236.46997,3237.13989,3236.46997,3237.12988
2025-05-20 11:04:00,3237.12012,3238.18994,3236.92993,3238.18994
2025-05-20 11:05:00,3238.19995,3238.52002,3237.59009,3237.81006
2025-05-20 11:06:00,3237.80005,3237.94995,3237.42993,3237.91992
2025-05-20 11:07:00,3237.93994,3237.97998,3236.88989,3236.88989
2025-05-20 11:08:00,3236.88989,3237.44995,3236.63989,3237.21997
2025-05-20 11:09:00,3237.18994,3237.56006,3236.92993,3236.92993
2025-05-20 11:10:00,3236.95996,3237.53003,3236.95996,3237.48999
2025-05-20 11:11:00,3237.48999,3238.57007,3237.48999,3238.5
2025-05-20 11:12:00,3238.48999,3238.57007,3238.26001,3238.44995
2025-05-20 11:13:00,3238.46997,3238.58008,3238.32007,3238.57007
2025-05-20 11:14:00,3238.47998,3238.73999,3237.82007,3238.19995
2025-05-20 11:15:00,3238.19995,3238.51001,3238.18994,3238.42993
2025-05-20 11:16:00,3238.3999,3239.92993,3238.32007,3239.54004
2025-05-20 11:17:00,3239.54004,3239.71997,3239.23999,3239.25
2025-05-20 11:18:00,3239.27002,3240.69995,3239.19995,3240.48999
2025-05-20 11:19:00,3240.5,3240.57007,3240.19995,3240.28003
2025-05-20 11:20:00,3240.28003,3240.42993,3239.36011,3239.41992
2025-05-20 11:21:00,3239.41992,3239.41992,3237.71997,3237.96997
2025-05-20 11:22:00,3237.92993,3238.86011,3237.47998,3238.62988
2025-05-20 11:23:00,3238.53003,3238.92993,3238.26001,3238.51001
2025-05-20 11:24:00,3238.48999,3239.22998,3238.12012,3239.11011
2025-05-20 11:25:00,3239.11011,3239.32007,3238.73999,3239.19995
2025-05-20 11:26:00,3239.23999,3239.94995,3238.88989,3239.63989
2025-05-20 11:27:00,3239.63989,3239.65991,3238.90991,3239.04004
2025-05-20 11:28:00,3239.03003,3239.47998,3238.38989,3239.46997
2025-05-20 11:29:00,3239.47998,3240.02002,3239.46997,3239.82007
2025-05-20 11:30:00,3239.73999,3239.80005,3238.57007,3238.80005
2025-05-20 11:31:00,3238.80005,3238.81006,3237.21997,3237.3501
2025-05-20 11:32:00,3237.36011,3237.75,3237.03003,3237.3999
2025-05-20 11:33:00,3237.3999,3238.78003,3237.01001,3238.78003
2025-05-20 11:34:00,3238.78003,3239.42993,3238.78003,3239.34009
2025-05-20 11:35:00,3239.32007,3239.78003,3238.21997,3238.28003
2025-05-20 11:36:00,3238.15991,3238.86011,3238.12988,3238.40991
2025-05-20 11:37:00,3238.3999,3239.51001,3238.3999,3239.48999
2025-05-20 11:38:00,3239.46997,3240.23999,3239.3999,3240.19995
2025-05-20 11:39:00,3240.19995,3241.16992,3240.19995,3240.83008
2025-05-20 11:40:00,3240.82007,3241.3501,3240.17993,3241.13989
2025-05-20 11:41:00,3241.12988,3241.17993,3240.38989,3240.59009
2025-05-20 11:42:00,3240.57007,3240.6001,3239.82007,3239.8999
2025-05-20 11:43:00,3239.88989,3240.66992,3239.86011,3239.8999
2025-05-20 11:44:00,3239.88989,3239.90991,3238.92993,3238.92993
2025-05-20 11:45:00,3238.93994,3239.37012,3238.23999,3238.40991
2025-05-20 11:46:00,3238.38989,3239.32007,3238.36011,3239.17993
2025-05-20 11:47:00,3239.17993,3239.19995,3238.80005,3239.07007
2025-05-20 11:48:00,3239.09009,3239.66992,3238.86011,3239.56006
2025-05-20 11:49:00,3239.54004,3239.84009,3239.3999,3239.78003
2025-05-20 11:50:00,3239.79004,3240.41992,3239.54004,3240.36011
2025-05-20 11:51:00,3240.38989,3241.43994,3240.37988,3241.43994
2025-05-20 11:52:00,3241.44995,3241.44995,3240.02002,3240.5
2025-05-20 11:53:00,3240.51001,3240.58008,3239.63989,3239.87988
2025-05-20 11:54:00,3239.86011,3240.51001,3239.86011,3240.0
2025-05-20 11:55:00,3240.09009,3240.21997,3239.54004,3239.84009
2025-05-20 11:56:00,3239.8501,3240.61011,3239.76001,3240.53003
2025-05-20 11:57:00,3240.56006,3241.69995,3240.37012,3240.96997
2025-05-20 11:58:00,3240.96997,3241.43994,3240.8501,3241.21997
2025-05-20 11:59:00,3241.21997,3241.48999,3240.84009,3241.30005
2025-05-20 12:00:00,3241.28003,3242.08008,3240.8501,3241.87988
2025-05-20 12:01:00,3241.87988,3242.13989,3240.96997,3240.96997
2025-05-20 12:02:00,3240.96997,3241.46997,3240.48999,3241.34009
2025-05-20 12:03:00,3241.34009,3241.47998,3240.11011,3240.34009
2025-05-20 12:04:00,3240.36011,3240.92993,3240.1499,3240.80005
2025-05-20 12:05:00,3240.82007,3241.33008,3240.55005,3241.13989
2025-05-20 12:06:00,3241.12012,3241.32007,3240.29004,3240.78003
2025-05-20 12:07:00,3240.79004,3240.81006,3239.90991,3240.02002
2025-05-20 12:08:00,3240.02002,3240.03003,3238.95996,3239.38989
2025-05-20 12:09:00,3239.37012,3239.51001,3238.8501,3238.8501
2025-05-20 12:10:00,3238.86011,3238.87012,3237.78003,3238.15991
2025-05-20 12:11:00,3238.16992,3238.17993,3237.18994,3237.80005
2025-05-20 12:12:00,3237.87988,3237.8999,3236.08008,3236.63989
2025-05-20 12:13:00,3236.61011,3237.38989,3236.18994,3237.05005
2025-05-20 12:14:00,3237.03003,3237.46997,3236.52002,3236.57007
2025-05-20 12:15:00,3236.57007,3236.87988,3236.06006,3236.37988
2025-05-20 12:16:00,3236.3999,3236.55005,3235.69995,3235.86011
2025-05-20 12:17:00,3235.8501,3236.65991,3235.72998,3236.48999
2025-05-20 12:18:00,3236.47998,3236.71997,3234.91992,3235.13989
2025-05-20 12:19:00,3235.13989,3235.57007,3234.82007,3235.11011
2025-05-20 12:20:00,3235.07007,3235.70996,3234.57007,3235.51001
2025-05-20 12:21:00,3235.52002,3237.37988,3234.88989,3236.96997
2025-05-20 12:22:00,3236.98999,3237.87988,3236.98999,3237.11011
2025-05-20 12:23:00,3237.11011,3238.36011,3236.46997,3238.1499
2025-05-20 12:24:00,3238.1499,3238.19995,3236.65991,3237.46997
2025-05-20 12:25:00,3237.46997,3239.57007,3237.41992,3239.40991
2025-05-20 12:26:00,3239.40991,3239.90991,3238.92993,3239.82007
2025-05-20 12:27:00,3239.82007,3240.53003,3239.40991,3239.80005
2025-05-20 12:28:00,3239.82007,3240.56006,3239.82007,3240.12012
2025-05-20 12:29:00,3240.12012,3241.68994,3239.95996,3241.51001
2025-05-20 12:30:00,3241.52002,3243.71997,3241.3999,3242.76001
2025-05-20 12:31:00,3242.77002,3244.05005,3242.61011,3244.05005
2025-05-20 12:32:00,3244.03003,3245.32007,3243.44995,3245.32007
2025-05-20 12:33:00,3245.32007,3247.53003,3245.21997,3247.28003
2025-05-20 12:34:00,3247.28003,3248.3501,3246.94995,3248.15991
2025-05-20 12:35:00,3248.15991,3250.71997,3246.42993,3249.48999
2025-05-20 12:36:00,3249.62012,3249.78003,3246.19995,3246.20996
